name,stack,dirs,date,py_count
A - OLD / TELEGRAM_OLD / omutchan-main / venvs / Lib / site-packages / pytz,"['UserDict', 'bisect', 'collections', 'datetime', 'doctest', 'os', 'pkg_resources', 'pprint', 'pytz', 'sets', 'struct', 'sys', 'threading', 'time']",['A - OLD\\TELEGRAM_OLD\\omutchan-main\\venvs\\Lib\\site-packages\\pytz'],2024-01-15 04:51:18,6
A - OLD / TELEGRAM_OLD / omutchan-main / venvs / Lib / site-packages / pytz_deprecation_shim,"['_common', '_exceptions', '_impl', 'backports', 'datetime', 'dateutil', 'pytz', 'sys', 'warnings', 'zoneinfo']",['A - OLD\\TELEGRAM_OLD\\omutchan-main\\venvs\\Lib\\site-packages\\pytz_deprecation_shim'],2024-01-15 04:51:19,8
A - OLD / TELEGRAM_OLD / omutchan-main / venvs / Lib / site-packages / setuptools,"['_deprecation_warning', '_distutils_hack', '_imp', '_importlib', '_itertools', '_path', '_reqs', 'base64', 'builtins', 'collections', 'configparser', 'contextlib', 'ctypes', 'dis', 'distutils', 'email', 'extern', 'fnmatch', 'functools', 'glob', 'hashlib', 'html', 'http', 'importlib', 'importlib_metadata', 'inspect', 'io', 'itertools', 'json', 'logging', 'marshal', 'monkey', 'numbers', 'numpy', 'operator', 'org', 'os', 'pathlib', 'pickle', 'pkg_resources', 'platform', 'posixpath', 'py34compat', 're', 'setuptools', 'shlex', 'shutil', 'socket', 'subprocess', 'sys', 'tarfile', 'tempfile', 'textwrap', 'tokenize', 'types', 'typing', 'unicodedata', 'urllib', 'warnings', 'winreg', 'zipfile']",['A - OLD\\TELEGRAM_OLD\\omutchan-main\\venvs\\Lib\\site-packages\\setuptools'],2024-01-15 04:51:19,30
A - OLD / TELEGRAM_OLD / omutchan-main / venvs / Lib / site-packages / sqlalchemy,"['codecs', 'datetime', 'engine', 'inspect', 'inspection', 'logging', 'pool', 're', 'schema', 'sql', 'sqlalchemy', 'sys', 'types', 'util']",['A - OLD\\TELEGRAM_OLD\\omutchan-main\\venvs\\Lib\\site-packages\\sqlalchemy'],2024-01-15 04:51:20,8
A - OLD / TELEGRAM_OLD / omutchan-main / venvs / Lib / site-packages / tzdata,[],['A - OLD\\TELEGRAM_OLD\\omutchan-main\\venvs\\Lib\\site-packages\\tzdata'],2024-01-15 04:51:21,1
A - OLD / TELEGRAM_OLD / omutchan-main / venvs / Lib / site-packages / tzlocal,"['_winreg', 'backports', 'calendar', 'datetime', 'os', 'pytz_deprecation_shim', 're', 'subprocess', 'sys', 'time', 'tzlocal', 'warnings', 'winreg', 'zoneinfo']",['A - OLD\\TELEGRAM_OLD\\omutchan-main\\venvs\\Lib\\site-packages\\tzlocal'],2024-01-15 04:51:21,5
A - OLD / TELEGRAM_OLD / omutchan-main / venvs / Lib / site-packages / wheel,"['__future__', 'base64', 'collections', 'csv', 'ctypes', 'email', 'glob', 'hashlib', 'io', 'logging', 'macosx_libfile', 'metadata', 'os', 'pkg_resources', 're', 'setuptools', 'shutil', 'stat', 'sys', 'sysconfig', 'textwrap', 'time', 'typing', 'util', 'vendored', 'warnings', 'wheel', 'wheelfile', 'zipfile']",['A - OLD\\TELEGRAM_OLD\\omutchan-main\\venvs\\Lib\\site-packages\\wheel'],2024-01-15 04:51:21,8
A - OLD / TELEGRAM_OLD / omutchan-main / venvs / Lib / site-packages / yarl,"['_quoting', '_quoting_c', '_quoting_py', '_url', 'codecs', 'collections', 'functools', 'idna', 'ipaddress', 'math', 'multidict', 'os', 're', 'string', 'sys', 'typing', 'urllib', 'warnings']",['A - OLD\\TELEGRAM_OLD\\omutchan-main\\venvs\\Lib\\site-packages\\yarl'],2024-01-15 04:51:21,4
A - OLD / TELEGRAM_OLD / omutchan-main / venvs / Lib / site-packages / _distutils_hack,"['importlib', 'os', 'sys', 'traceback', 'warnings']",['A - OLD\\TELEGRAM_OLD\\omutchan-main\\venvs\\Lib\\site-packages\\_distutils_hack'],2024-01-15 04:51:21,2
A - OLD / TELEGRAM_OLD / omutchan-main / venvs / Scripts,"['os', 'site', 'sys']",['A - OLD\\TELEGRAM_OLD\\omutchan-main\\venvs\\Scripts'],2024-01-15 04:51:21,1
A - OLD / TELEGRAM_OLD / Pinterest bot,[],['A - OLD\\TELEGRAM_OLD\\Pinterest bot'],2024-01-15 04:51:21,1
A - OLD / TELEGRAM_OLD / pinterest_donwloader,"['bs4', 'concurrent', 'cv2', 'json', 'numpy', 'os', 'pydotmap', 're', 'requests', 'sys', 'tqdm']",['A - OLD\\TELEGRAM_OLD\\pinterest_donwloader'],2024-01-15 04:51:23,1
A - OLD / TELEGRAM_OLD / PRIZE_bot,"['aiogram', 'asyncio', 'config', 'datetime', 'logging', 'os', 're', 'sqlite3', 'threading', 'time']",['A - OLD\\TELEGRAM_OLD\\PRIZE_bot'],2024-01-15 04:51:23,3
A - OLD / TELEGRAM_OLD / pyuserbot-master,"['PIL', 'asyncio', 'configparser', 'download', 'gtts', 'io', 'math', 'os', 'pathlib', 'platform', 'pyrogram', 'random', 'requests', 'shutil', 'socket', 'sqlite3', 'string', 'struct', 'subprocess', 'sys', 'time', 'userbot', 'utils']",['A - OLD\\TELEGRAM_OLD\\pyuserbot-master'],2024-01-15 04:51:23,3
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram,"['aiogram', 'data', 'filters', 'handlers', 'loader', 'models']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram'],2024-01-15 04:51:23,2
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram / data,[],['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram\\data'],2024-01-15 04:50:41,2
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram / filters,[],['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram\\filters'],2024-01-15 04:50:41,1
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram / handlers,[],['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram\\handlers'],2024-01-15 04:51:23,1
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram / handlers / errors,"['aiogram', 'logging']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram\\handlers\\errors'],2024-01-15 04:50:41,2
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram / handlers / groups,"['aiogram', 'loader']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram\\handlers\\groups'],2024-01-15 04:51:23,2
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram / handlers / supergroups,"['aiogram', 'data', 'keyboards', 'loader', 'logging', 'models', 'peewee', 'utils']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram\\handlers\\supergroups'],2024-01-15 04:51:23,6
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram / handlers / users,"['aiogram', 'data', 'keyboards', 'loader', 'models', 'utils']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram\\handlers\\users'],2024-01-15 04:51:23,6
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram / keyboards,[],['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram\\keyboards'],2024-01-15 04:50:41,1
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram / keyboards / inline,['aiogram'],['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram\\keyboards\\inline'],2024-01-15 04:51:23,1
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram / models,"['datetime', 'peewee', 'utils']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram\\models'],2024-01-15 04:51:23,4
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram / utils / db_api,"['peewee', 'sqlite']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram\\utils\\db_api'],2024-01-15 04:51:23,2
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram / utils / misc,['logging'],['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram\\utils\\misc'],2024-01-15 04:51:23,2
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram_old,"['aiogram', 'data', 'filters', 'handlers', 'loader', 'models']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram_old'],2024-01-15 04:51:23,2
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram_old / data,[],['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram_old\\data'],2024-01-15 04:50:41,2
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram_old / filters,[],['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram_old\\filters'],2024-01-15 04:50:41,1
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram_old / handlers,[],['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram_old\\handlers'],2024-01-15 04:51:23,1
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram_old / handlers / errors,"['aiogram', 'logging']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram_old\\handlers\\errors'],2024-01-15 04:50:41,2
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram_old / handlers / groups,"['aiogram', 'loader']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram_old\\handlers\\groups'],2024-01-15 04:51:23,2
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram_old / handlers / supergroups,"['aiogram', 'data', 'keyboards', 'loader', 'logging', 'models', 'peewee', 'utils']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram_old\\handlers\\supergroups'],2024-01-15 04:51:23,6
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram_old / handlers / users,"['aiogram', 'data', 'keyboards', 'loader', 'models', 'utils']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram_old\\handlers\\users'],2024-01-15 04:51:23,6
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram_old / keyboards,[],['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram_old\\keyboards'],2024-01-15 04:50:41,1
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram_old / keyboards / inline,['aiogram'],['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram_old\\keyboards\\inline'],2024-01-15 04:51:23,1
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram_old / models,"['datetime', 'peewee', 'utils']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram_old\\models'],2024-01-15 04:51:23,4
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram_old / utils / db_api,"['peewee', 'sqlite']",['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram_old\\utils\\db_api'],2024-01-15 04:51:23,2
A - OLD / TELEGRAM_OLD / subscribebot_aiogram / subscribebot_aiogram_old / utils / misc,['logging'],['A - OLD\\TELEGRAM_OLD\\subscribebot_aiogram\\subscribebot_aiogram_old\\utils\\misc'],2024-01-15 04:51:23,2
A - OLD / TELEGRAM_OLD / Telebot_Video_Donwloader,"['bs4', 'fake_useragent', 'logging', 'random', 're', 'requests', 'selenium', 'seleniumwire', 'telebot', 'time', 'youtube_dl']",['A - OLD\\TELEGRAM_OLD\\Telebot_Video_Donwloader'],2024-01-15 04:51:23,5
A - OLD / TELEGRAM_OLD / Telebot_Video_Donwloader / videodonwloader / videodonwloader,"['itemadapter', 'scrapy']",['A - OLD\\TELEGRAM_OLD\\Telebot_Video_Donwloader\\videodonwloader\\videodonwloader'],2024-01-15 04:50:41,5
A - OLD / TELEGRAM_OLD / Telebot_Video_Donwloader / videodonwloader / videodonwloader / spiders,['scrapy'],['A - OLD\\TELEGRAM_OLD\\Telebot_Video_Donwloader\\videodonwloader\\videodonwloader\\spiders'],2024-01-15 04:51:23,2
A - OLD / TELEGRAM_OLD / TGPars-main,"['configparser', 'csv', 'os', 'pandas', 'random', 'requests', 'sys', 'telethon', 'time', 'traceback']",['A - OLD\\TELEGRAM_OLD\\TGPars-main'],2024-01-15 04:51:23,4
A - OLD / TELEGRAM_OLD / TikTok Bot by @its_niks,"['aiogram', 'configparser', 'datetime', 'db', 'keyboards', 'os', 're', 'requests', 'sqlite3', 'tiktok_downloader', 'time', 'urllib']",['A - OLD\\TELEGRAM_OLD\\TikTok Bot by @its_niks'],2024-01-15 04:51:23,3
A - OLD / TELEGRAM_OLD / ttsaverbotbot,"['aiogram', 'aiohttp', 'asyncio', 'datetime', 'db', 'io', 'json', 'keyboards', 'os', 'peewee', 're', 'tiktok_dl', 'time', 'typing', 'urllib', 'utils']",['A - OLD\\TELEGRAM_OLD\\ttsaverbotbot'],2024-01-15 04:51:23,5
A - OLD / TELEGRAM_OLD / Vk_aiogram_Donwloader,"['aiogram', 'asyncio', 'config', 'datetime', 'logging', 'os', 'pickle', 're', 'shutil', 'sqlite3', 'tiktok_downloader', 'youtube_dl', 'yt_dlp']",['A - OLD\\TELEGRAM_OLD\\Vk_aiogram_Donwloader'],2024-01-15 04:51:23,6
A - OLD / TELEGRAM_OLD / zayavki bot,"['aiogram', 'config', 'datetime', 'pymysql']",['A - OLD\\TELEGRAM_OLD\\zayavki bot'],2024-01-15 04:51:23,3
A - OLD / TELEGRAM_OLD / _,"['aiogram', 'asyncio', 'colorama', 'dp', 'logging', 'sqlite3', 'typing']",['A - OLD\\TELEGRAM_OLD\\_'],2024-01-15 04:51:23,1
"A - OLD / TELEGRAM_OLD / скрипт, который даёт доступ в закрытый чат после выполнения условий Подписка на каналы","['aiogram', 'asyncio', 'config', 'sqlite3', 'sqlitehelper', 'time']","['A - OLD\\TELEGRAM_OLD\\скрипт, который даёт доступ в закрытый чат после выполнения условий Подписка на каналы']",2024-01-15 04:51:23,3
A - OLD / WomanDayOpenAi,"['aiogram', 'asyncio', 'config', 'logging', 'openai', 'random', 'sqlite3', 'time']",['A - OLD\\WomanDayOpenAi'],2024-03-03 00:56:20,3
ALL comp paramentrs,"['cx_Freeze', 'os', 'platform', 'psutil', 'socket', 'subprocess', 'sys', 'uuid']",['ALL comp paramentrs'],2024-08-07 08:02:15,2
amnezia-time-tracker,"['PIL', 'app', 'argparse', 'datetime', 'json', 'os', 'pathlib', 'requests', 'subprocess', 'sys', 'typing', 'uvicorn']",['amnezia-time-tracker'],2025-08-06 13:58:41,9
amnezia-time-tracker / app,"['app', 'collections', 'contextlib', 'fastapi', 'starlette', 'time', 'typing', 'uvicorn']",['amnezia-time-tracker\\app'],2025-08-06 21:39:34,2
amnezia-time-tracker / app / api,[],['amnezia-time-tracker\\app\\api'],2025-08-06 10:59:45,1
amnezia-time-tracker / app / api / v1,"['app', 'datetime', 'fastapi', 'typing']",['amnezia-time-tracker\\app\\api\\v1'],2025-07-31 15:26:14,2
amnezia-time-tracker / app / api / v1 / endpoints,[],['amnezia-time-tracker\\app\\api\\v1\\endpoints'],2025-07-31 15:26:14,1
amnezia-time-tracker / app / api / v1 / routers,"['app', 'datetime', 'fastapi', 'os', 'pathlib', 'shutil', 'typing']",['amnezia-time-tracker\\app\\api\\v1\\routers'],2025-08-05 21:42:07,12
amnezia-time-tracker / app / auth,"['app', 'datetime', 'fastapi', 'jose', 'os', 'passlib', 'secrets', 'typing']",['amnezia-time-tracker\\app\\auth'],2025-07-31 18:55:18,2
amnezia-time-tracker / app / core,"['app', 'celery', 'constants', 'fastapi', 'functools', 'pydantic_settings', 'secrets', 'starlette', 'threading', 'time', 'typing']",['amnezia-time-tracker\\app\\core'],2025-07-31 15:26:14,9
amnezia-time-tracker / app / db,"['app', 'connection', 'contextlib', 'dataclasses', 'datetime', 'pydantic', 're', 'sqlite3', 'threading', 'typing', 'unicodedata']",['amnezia-time-tracker\\app\\db'],2025-07-31 15:26:14,9
amnezia-time-tracker / app / db / migrations,"['app', 'os', 'sqlite3', 'typing']",['amnezia-time-tracker\\app\\db\\migrations'],2025-07-31 15:33:21,6
amnezia-time-tracker / app / db / repositories,"['app', 'company_repository', 'datetime', 'project_repository', 'time_entry_repository', 'token_repository', 'typing', 'user_repository']",['amnezia-time-tracker\\app\\db\\repositories'],2025-08-05 21:17:22,7
amnezia-time-tracker / app / middlewares,"['app', 'contextlib', 'fastapi', 'redis', 'starlette', 'time']",['amnezia-time-tracker\\app\\middlewares'],2025-08-05 10:28:33,2
amnezia-time-tracker / app / models,[],['amnezia-time-tracker\\app\\models'],2025-07-31 15:26:14,1
amnezia-time-tracker / app / schemas,"['app', 'collections', 'dataclasses', 'datetime', 'pydantic', 're', 'typing']",['amnezia-time-tracker\\app\\schemas'],2025-07-31 15:26:14,9
amnezia-time-tracker / app / services,"['PIL', 'app', 'cv2', 'dataclasses', 'datetime', 'hashlib', 'json', 'numpy', 'os', 'pathlib', 'time', 'typing']",['amnezia-time-tracker\\app\\services'],2025-07-31 15:26:14,4
amnezia-time-tracker / app / tasks,"['app', 'datetime', 'email', 'json', 'os', 'smtplib', 'typing']",['amnezia-time-tracker\\app\\tasks'],2025-08-06 13:54:01,4
amnezia-time-tracker / app / utils,"['PIL', 'app', 'collections', 'colorlog', 'contextlib', 'ctypes', 'dataclasses', 'datetime', 'enum', 'fastapi', 'functools', 'hashlib', 'json', 'logging', 'mimetypes', 'os', 'pathlib', 'pydantic', 're', 'secrets', 'shutil', 'sqlite3', 'sys', 'threading', 'time', 'traceback', 'typing', 'uuid', 'validators']",['amnezia-time-tracker\\app\\utils'],2025-07-31 15:26:14,15
amnezia-time-tracker / app / workers,[],['amnezia-time-tracker\\app\\workers'],2025-07-31 15:26:14,1
amnezia-time-tracker / client_desktop,"['PIL', 'aiohttp', 'app', 'asyncio', 'client_desktop', 'contextlib', 'dataclasses', 'datetime', 'enum', 'functools', 'json', 'logging', 'os', 'platform', 'psutil', 'pyautogui', 'pynput', 'requests', 'signal', 'subprocess', 'sys', 'threading', 'time', 'traceback', 'typing', 'uuid']",['amnezia-time-tracker\\client_desktop'],2025-07-31 15:26:14,12
amnezia-time-tracker / frontend,[],['amnezia-time-tracker\\frontend'],2025-07-31 15:33:04,1
amnezia-time-tracker / sandbox,[],['amnezia-time-tracker\\sandbox'],2025-07-31 15:40:45,2
amnezia-time-tracker / scripts,"['argparse', 'datetime', 'json', 'logging', 'pathlib', 'subprocess', 'sys', 'typing']",['amnezia-time-tracker\\scripts'],2025-08-06 12:52:48,1
amnezia-time-tracker / tests,"['app', 'datetime', 'os', 'pathlib', 'sqlite3', 'sys', 'time', 'traceback']",['amnezia-time-tracker\\tests'],2025-08-06 13:37:33,2
amnezia-time-tracker / tests / e2e,[],['amnezia-time-tracker\\tests\\e2e'],2025-07-31 15:32:36,1
amnezia-time-tracker / tests / integration,[],['amnezia-time-tracker\\tests\\integration'],2025-07-31 15:32:47,1
amnezia-time-tracker / tests / unit,[],['amnezia-time-tracker\\tests\\unit'],2025-07-31 15:32:51,1
deep_real_time1,"['PIL', 'cv2', 'dlib', 'face_recognition', 'keras', 'numpy', 'pyvirtualcam', 'requests', 'time']",['deep_real_time1'],2024-01-15 04:51:25,14
deep_real_time1 / age-and-gender-detection-python-main,[],['deep_real_time1\\age-and-gender-detection-python-main'],2024-01-15 04:51:24,2
deep_real_time1 / Emotion-master,"['cv2', 'keras', 'numpy', 'statistics', 'utils']",['deep_real_time1\\Emotion-master'],2024-01-15 04:51:25,1
deep_real_time1 / Emotion-master / utils,"['cv2', 'h5py', 'inference', 'keras', 'matplotlib', 'mpl_toolkits', 'numpy', 'os', 'pandas', 'pickle', 'preprocessor', 'random', 'scipy', 'tensorflow', 'utils']",['deep_real_time1\\Emotion-master\\utils'],2024-01-15 04:50:41,7
deep_real_time1 / python-gender-age-detect-master,"['cv2', 'math', 'sys']",['deep_real_time1\\python-gender-age-detect-master'],2024-01-15 04:51:25,1
deep_real_time1 / utils,"['cv2', 'h5py', 'inference', 'keras', 'matplotlib', 'mpl_toolkits', 'numpy', 'os', 'pandas', 'pickle', 'preprocessor', 'random', 'scipy', 'tensorflow', 'utils']",['deep_real_time1\\utils'],2024-01-15 04:50:41,7
deep_real_time1 / venvs / Lib / site-packages,"['StringIO', '__future__', 'abc', 'asyncio', 'atexit', 'cPickle', 'codecs', 'collections', 'configparser', 'contextlib', 'copy', 'ctypes', 'doctest', 'errno', 'functools', 'glob', 'hashlib', 'heapq', 'imp', 'importlib', 'inspect', 'io', 'itertools', 'json', 'jupyter_core', 'logging', 'matplotlib', 'operator', 'os', 'pathlib', 'pathlib2', 'pickle', 'pkgutil', 'pprint', 'pywintypes', 'random', 're', 'shutil', 'socket', 'stat', 'struct', 'sys', 'tempfile', 'textwrap', 'threading', 'time', 'tornado', 'types', 'typing', 'unittest', 'warnings', 'zipfile']",['deep_real_time1\\venvs\\Lib\\site-packages'],2024-01-15 04:51:28,16
deep_real_time1 / venvs / Lib / site-packages / cmake,"['_version', 'json', 'os', 'skbuild', 'subprocess', 'sys']",['deep_real_time1\\venvs\\Lib\\site-packages\\cmake'],2024-01-15 04:51:28,2
deep_real_time1 / venvs / Lib / site-packages / colorama,"['ansi', 'ansitowin32', 'atexit', 'contextlib', 'ctypes', 'initialise', 'msvcrt', 'os', 're', 'sys', 'win32', 'winterm']",['deep_real_time1\\venvs\\Lib\\site-packages\\colorama'],2024-01-15 04:51:28,6
deep_real_time1 / venvs / Lib / site-packages / colorama / tests,"['ansi', 'ansitowin32', 'contextlib', 'contextlib2', 'initialise', 'io', 'mock', 'os', 'sys', 'unittest', 'utils', 'win32', 'winterm']",['deep_real_time1\\venvs\\Lib\\site-packages\\colorama\\tests'],2024-01-15 04:51:28,7
deep_real_time1 / venvs / Lib / site-packages / contourpy,"['__future__', '_contourpy', 'contourpy', 'math', 'numpy', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\contourpy'],2024-01-15 04:51:28,4
deep_real_time1 / venvs / Lib / site-packages / contourpy / util,"['__future__', 'abc', 'bokeh', 'contourpy', 'io', 'matplotlib', 'numpy', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\contourpy\\util'],2024-01-15 04:50:41,7
